 21 2001.514923 1.170E-30 2.664E-03.07300.098 3792.16970.70-.000557       3 2 2 01       0 2 2 11                    R 18f     3666632029 9 9 711    39.0   37.0
 21 2001.517903 8.078E-29 1.782E-04.08620.118 2011.09340.69-.002115       2 2 2 02       0 3 3 01                    P  4f     3666632429 9 9 711     7.0    9.0
 21 2001.680689 2.225E-28 3.166E-05.06750.081 1945.79590.75-.002147       2 1 1 02       0 2 2 01                    Q 39f     3666632429 9 9 711    79.0   79.0
 21 2001.708113 2.216E-30 3.134E-04.06260.068 3460.03380.71-.002500       3 0 0 03       1 1 1 02                    Q 62f     3655532429 9 9 711   125.0  125.0
 21 2001.751365 1.215E-26 3.805E-05.06830.085 1132.78030.74-.002059       2 0 0 02       0 1 1 01                    Q 34f     3666632433 9 9 711    69.0   69.0
 21 2001.864498 5.289E-30 1.235E-02.07120.095 3826.69450.72-.002132       2 1 1 12       1 0 0 12                    P 23e     3666632429 9 9 711    45.0   47.0
 21 2001.871244 9.415E-28 1.113E-04.08800.120 1339.83150.70-.002060       2 1 1 02       0 2 2 01                    P  3f     3666632429 9 9 711     5.0    7.0
 21 2001.914191 1.460E-30 2.075E-04.06650.077 3395.68900.74-.002247       3 1 1 03       1 2 2 02                    Q 45f     3665632429 9 9 711    91.0   91.0
 21 2001.921166 4.841E-30 2.753E-04.08620.118 2679.57570.69-.002115       2 3 3 02       0 4 4 01                    P  4e     3666632429 9 9 711     7.0    9.0
 21 2001.931661 3.043E-28 3.404E-05.06780.083 1885.54220.74-.002113       2 1 1 02       0 2 2 01                    Q 37f     3666632429 9 9 711    75.0   75.0
 21 2001.977586 1.610E-26 4.150E-05.06870.087 1080.39310.74-.002022       2 0 0 02       0 1 1 01                    Q 32f     3666632433 9 9 711    65.0   65.0
 21 2002.052174 9.511E-29 8.203E-02.04990.062 3927.61940.58-.002665       1 1 1 01       0 0 0 01                    P100e     3744432429 9 9 711   199.0  201.0
 21 2002.076584 1.479E-30 2.874E-05.06140.067 3064.36290.70-.002554       2 1 1 02       0 2 2 01                    Q 66e     3655532429 9 9 711   133.0  133.0
 21 2002.145794 1.129E-28 2.716E-03.06110.067 3111.36830.70-.002870       2 1 1 02       1 0 0 01                    R 66e     3655532429 9 9 711   135.0  133.0
 21 2002.163325 1.826E-29 5.402E-04.08470.116 2596.78050.69-.002137       3 1 1 03       1 2 2 02                    P  5f     3666632429 9 9 711     9.0   11.0
 21 2002.168326 1.763E-30 3.984E-05.06530.073 3042.84590.74-.002342       2 2 2 02       0 3 3 01                    Q 51e     3655532429 9 9 711   103.0  103.0
 21 2002.169630 4.061E-28 3.636E-05.06810.084 1828.41260.74-.002077       2 1 1 02       0 2 2 01                    Q 35f     3666632429 9 9 711    71.0   71.0
 21 2002.190390 2.075E-26 4.486E-05.06920.088 1031.12910.74-.001985       2 0 0 02       0 1 1 01                    Q 30f     3666632433 9 9 711    61.0   61.0
 21 2002.199279 2.487E-30 3.030E-05.06210.068 2962.06050.71-.002527       2 1 1 02       0 2 2 01                    Q 64e     3655532429 9 9 711   129.0  129.0
 21 2002.228915 2.148E-30 4.077E-05.06550.074 3002.89850.74-.002326       2 2 2 02       0 3 3 01                    Q 50f     3655532429 9 9 711   101.0  101.0
 21 2002.242092 3.727E-30 3.415E-04.06320.069 3363.96780.72-.002473       3 0 0 03       1 1 1 02                    Q 60f     3655532429 9 9 711   121.0  121.0
 21 2002.246604 2.126E-29 5.262E-03.07400.100 3301.10110.70-.002113       4 0 0 04       2 1 1 03                    P 17e     3666632429 9 9 711    33.0   35.0
 21 2002.273901 2.060E-30 2.183E-04.06680.078 3326.03100.75-.002215       3 1 1 03       1 2 2 02                    Q 43f     3665632429 9 9 711    87.0   87.0
 21 2002.308289 7.004E-29 2.132E-04.08800.120 2007.95440.70-.002060       2 2 2 02       0 3 3 01                    P  3e     3666632429 9 9 711     5.0    7.0
 21 2002.319114 4.104E-30 3.187E-05.06260.068 2862.86330.71-.002500       2 1 1 02       0 2 2 01                    Q 62e     3655532429 9 9 711   125.0  125.0
 21 2002.358516 2.627E-30 4.205E-05.06570.074 2963.73040.74-.002311       2 2 2 02       0 3 3 01                    Q 49e     3665632429 9 9 711    99.0   99.0
 21 2002.373872 1.074E-30 4.344E-03.06370.070 4132.66530.72-.003483       2 0 0 13       2 0 0 01                    P 58e     3655532429 9 9 711   115.0  117.0
 21 2002.384220 1.424E-30 4.748E-02.06700.079 4499.53080.75-.002179       4 1 1 04       3 0 0 04                    P 42e     3665632429 9 9 711    83.0   85.0
 21 2002.389756 2.603E-26 4.814E-05.06970.090  984.98900.73-.001946       2 0 0 02       0 1 1 01                    Q 28f     3666632433 9 9 711    57.0   57.0
 21 2002.394587 5.292E-28 3.863E-05.06850.086 1774.40790.74-.002041       2 1 1 02       0 2 2 01                    Q 33f     3666632429 9 9 711    67.0   67.0
 21 2002.399787 1.147E-30 2.672E-03.07250.097 3806.93430.71-.000595       3 2 2 01       0 2 2 11                    R 19e     3666632029 9 9 711    41.0   39.0
 21 2002.421932 3.172E-30 4.301E-05.06590.075 2925.34390.74-.002295       2 2 2 02       0 3 3 01                    Q 48f     3665632429 9 9 711    97.0   97.0
 21 2002.435944 6.644E-30 3.341E-05.06320.069 2766.77290.72-.002473       2 1 1 02       0 2 2 01                    Q 60e     3655532429 9 9 711   121.0  121.0
 21 2002.541269 3.837E-30 4.425E-05.06610.075 2887.73730.74-.002279       2 2 2 02       0 3 3 01                    Q 47e     3665632429 9 9 711    95.0   95.0
 21 2002.549640 1.056E-29 3.495E-05.06370.070 2673.79120.72-.002445       2 1 1 02       0 2 2 01                    Q 58e     3655532429 9 9 711   117.0  117.0
 21 2002.575664 3.179E-26 5.131E-05.07020.092  941.97360.73-.001906       2 0 0 02       0 1 1 01                    Q 26f     3666632433 9 9 711    53.0   53.0
 21 2002.606452 4.589E-30 4.520E-05.06630.076 2850.91250.74-.002264       2 2 2 02       0 3 3 01                    Q 46f     3665632429 9 9 711    93.0   93.0
 21 2002.606526 6.733E-28 4.082E-05.06890.088 1723.52920.74-.002003       2 1 1 02       0 2 2 01                    Q 31f     3666632429 9 9 711    63.0   63.0
 21 2002.617428 2.847E-30 2.290E-04.06710.080 3259.49460.75-.002181       3 1 1 03       1 2 2 02                    Q 41f     3665632429 9 9 711    83.0   83.0
 21 2002.638842 5.026E-27 4.764E-02.06210.068 2907.11140.71-.002348       2 1 1 02       1 0 0 02                    P 64e     4655532429 9 9 711   127.0  129.0
 21 2002.654256 7.710E-28 1.503E-04.09030.123 1337.48150.69-.001916       2 1 1 02       0 2 2 01                    P  2e     3666632429 9 9 711     3.0    5.0
 21 2002.660086 1.646E-29 3.645E-05.06420.070 2583.91970.73-.002416       2 1 1 02       0 2 2 01                    Q 56e     3655532429 9 9 711   113.0  113.0
 21 2002.693069 1.838E-29 1.962E-05.07250.097 2225.19330.71-.001459       3 0 0 02       1 1 1 01                    R 19e     3666632429 9 9 711    41.0   39.0
 21 2002.697262 2.273E-28 2.633E-02.06530.073 3374.90640.74-.002240       1 1 1 11       0 0 0 11                    P 51e     3655532429 9 9 711   101.0  103.0
 21 2002.716558 5.490E-30 4.639E-05.06650.077 2814.86800.74-.002247       2 2 2 02       0 3 3 01                    Q 45e     3665632429 9 9 711    91.0   91.0
 21 2002.746019 2.107E-28 4.065E-02.06590.075 3467.25980.74-.002218       3 1 1 03       2 0 0 03                    P 48e     3665632429 9 9 711    95.0   97.0
 21 2002.748097 3.778E-26 5.434E-05.07090.094  902.08370.72-.001866       2 0 0 02       0 1 1 01                    Q 24f     4466632433 9 9 711    49.0   49.0
