"wvl","ref_rad","signal","noise_rad","SNR"
908.00006,2.81,85336.4491594117,0.000892067913767404,479.301760318087
913.99994,2.62,79842.0399317881,0.000866780232188208,458.480316807352
920.00018,2.8,87650.2971425884,0.000888436501367897,487.868429868253
926.00006,2.37,75142.3266080715,0.000838793791811738,440.097637197169
932.00012,1.14,36399.2612677101,0.000680836137380928,260.806464161951
938,0.688,22430.6418914127,0.000612699238095163,177.328374583558
944.00012,0.766,25052.3186528315,0.000621192695792335,194.141075315406
949.99982,0.864,28604.7519038165,0.000633567848405221,216.010902415092
956.00006,1.09,36084.3727096342,0.000662398464901413,259.072969381868
962,1.51,49826.861502139,0.00071430030703831,329.777262698791
968.00018,2.19,74709.8890843374,0.000800908950089531,438.378038563249
973.99988,2.55,87261.3421078696,0.000837914378422328,486.436423501214
980,2.84,98366.0498695139,0.000867994583071109,526.12309904541
985.99994,3.32,113444.329785804,0.000908075041157412,576.491457927048
992.00012,3.59,126042.249985413,0.0009385941925756,615.957263265758
998.00012,3.64,129144.4146189,0.000941556920304184,625.353791830001
1004.00018,3.59,128896.858021737,0.000935250271759351,624.608329786523
1009.99988,3.57,129324.906242522,0.000930862681742891,625.896828207926
1016,3.57,128562.916124584,0.000923297268030623,623.601541926044
1022.00006,3.53,129775.674285508,0.000921146690565714,627.251290972077
1028,3.5,129428.270404736,0.00091484033062001,626.207635174703
1034.00012,3.47,127932.78851152,0.000905540415413476,621.698038520946
1040,3.43,128884.950990459,0.000902844810288042,624.572455392524
1045.99988,3.38,127366.430780728,0.000893653266320765,619.982957113852
1051.99988,3.32,124350.244494222,0.000880577727483717,610.780835369182
1058,3.22,122910.327240077,0.000871770960648111,606.346418796768
1064.00012,3.12,120819.919415442,0.000861321061176141,599.859939909608
1069.99988,3.05,117915.511342733,0.000848786663249442,590.749253670404
1076.00012,3,117994.912426327,0.000844263846719417,590.999874196703
1081.99976,2.89,112325.014402347,0.000824509173305194,572.876504253473
1087.99963,2.73,106696.519790092,0.000804805556790622,554.408094461108
1093.99976,2.46,98381.0048132645,0.000777587207023896,526.174958785589
1099.99976,2.07,83484.3842477191,0.000730959037870846,472.360258388388
1105.99988,1.67,68214.0295975289,0.000681075999207181,411.936406989222
1112.00024,1.12,45615.4848296355,0.000603505572181103,309.105690258681
1118.00012,0.475,19305.1922648504,0.000501298644909311,156.457661468822
1123.99988,0.214,8943.61354403088,0.000454034528784615,79.4096026284901
1129.99988,0.234,9869.52984354875,0.00045576263998023,86.8715347131511
1135.99963,0.35,14673.5717086235,0.000474142978323007,123.658705159728
1141.99976,0.409,17674.0180115499,0.000484118860019074,145.176102666256
1147.99976,0.395,17231.6454925096,0.000479780289342974,142.067623489373
1153.99976,0.633,27117.8745684746,0.000515994686984466,206.978622215184
1160,1.09,47376.0712210682,0.00058436032360008,317.844987927539
1165.99963,1.49,66547.4741319927,0.000641096859117599,404.958258640255
1172.00037,1.71,77394.31302783,0.000669108419854768,448.974998570793
1177.99988,1.75,80261.164122455,0.000673689287678987,460.093332740799
1183.99988,1.73,80396.3128287076,0.00067064768602636,460.612563962322
1189.99963,1.82,85119.2907675264,0.000680086895790609,478.491795701636
1196.00024,1.86,87427.6091495152,0.000682822526172458,487.048958188595
1201.99976,1.83,86913.3129595634,0.000678056247168658,485.15236096951
1208,1.89,92015.3545941194,0.000687977049801992,503.723779884432
1213.99988,1.96,97652.0765875151,0.000698894914540162,523.642509753831
1220.00024,2.06,103404.429740854,0.000709702560108675,543.371296196183
1225.99963,2.13,107717.672237901,0.000716674720253847,557.795622497198
1232,2.22,114258.969527512,0.000728664758196068,579.110757386808
1237.99976,2.26,117325.818260366,0.000732244603533204,588.885186615713
1243.99988,2.24,116851.300543136,0.000727622335047704,587.381639366498
1249.99976,2.18,116425.916237842,0.000723155565321512,586.031061114193
1256,2.04,111771.258414349,0.000709004662658735,571.081152670627
1262.00012,1.8,100055.60137042,0.000678100390079598,531.956632494574
1268.00012,1.66,93714.0696283953,0.000659584059642775,509.790584699864
1274.00012,1.79,103692.390110905,0.000680296731544382,544.343868616457
1279.99976,1.92,112132.511060946,0.000696531194326084,572.252905895551
1285.99976,1.95,113888.6546997,0.000697236608983351,577.921300299397
1291.99988,1.88,111594.648445936,0.000688851554381322,570.507586240348
1298.00012,1.74,106267.862506811,0.000673620512728453,552.981082685883
1304,1.55,96384.5369684098,0.000647684650672139,519.215639356305
1309.99988,1.33,84100.7481214722,0.000615295808298054,474.678877140213
1315.99951,1.15,74094.2912864024,0.000587554201495737,435.921645403906
1321.99976,0.986,64235.5429080492,0.000559354243090878,395.137666533962
1328,0.716,47169.0108424255,0.000509839220595963,316.824586015929
1334.00012,0.495,32978.3259346254,0.00046508330716108,241.644419426724
1340,0.381,25614.2409817983,0.000439464355231124,197.667908593665
