 41 4138.088930 2.455E-25 1.941E-03.07380.095  801.22670.75-.003749        2 0 0 1        0 1 1 0                    Q 22f     466653 6 5 3 1 1 1   405.0  405.0
 41 4138.433630 2.568E-25 1.942E-03.07430.096  782.75570.75-.003706        2 0 0 1        0 1 1 0                    Q 21f     466653 6 5 3 1 1 1   387.0  387.0
 41 4138.762730 2.665E-25 1.941E-03.07490.097  765.12360.75-.003663        2 0 0 1        0 1 1 0                    Q 20f     466653 6 5 3 1 1 1   369.0  369.0
 41 4139.076220 2.750E-25 1.941E-03.07540.098  748.33050.75-.003620        2 0 0 1        0 1 1 0                    Q 19f     466653 6 5 3 1 1 1   351.0  351.0
 41 4139.374080 2.818E-25 1.940E-03.07610.099  732.37660.75-.003577        2 0 0 1        0 1 1 0                    Q 18f     466653 6 5 3 1 1 1   333.0  333.0
 41 4139.656320 2.871E-25 1.942E-03.07670.100  717.26190.75-.003534        2 0 0 1        0 1 1 0                    Q 17f     466653 6 5 3 1 1 1   315.0  315.0
 41 4139.922920 2.899E-25 1.940E-03.07740.101  702.98640.75-.003491        2 0 0 1        0 1 1 0                    Q 16f     466653 6 5 3 1 1 1   297.0  297.0
 41 4140.173870 2.907E-25 1.941E-03.07820.102  689.55030.75-.003448        2 0 0 1        0 1 1 0                    Q 15f     466653 6 5 3 1 1 1   279.0  279.0
 41 4140.409180 2.891E-25 1.941E-03.07900.103  676.95360.75-.003405        2 0 0 1        0 1 1 0                    Q 14f     466653 6 5 3 1 1 1   261.0  261.0
 41 4140.628820 2.847E-25 1.939E-03.07980.104  665.19640.75-.003362        2 0 0 1        0 1 1 0                    Q 13f     466653 6 5 3 1 1 1   243.0  243.0
 41 4140.832800 2.782E-25 1.941E-03.08070.106  654.27880.75-.003319        2 0 0 1        0 1 1 0                    Q 12f     466653 6 5 3 1 1 1   225.0  225.0
 41 4141.021110 2.685E-25 1.939E-03.08170.107  644.20080.75-.003276        2 0 0 1        0 1 1 0                    Q 11f     466653 6 5 3 1 1 1   207.0  207.0
 41 4141.193750 2.564E-25 1.939E-03.08270.108  634.96240.75-.003233        2 0 0 1        0 1 1 0                    Q 10f     466653 6 5 3 1 1 1   189.0  189.0
 41 4141.350700 2.415E-25 1.938E-03.08380.110  626.56370.75-.003190        2 0 0 1        0 1 1 0                    Q  9f     466653 6 5 3 1 1 1   171.0  171.0
 41 4141.491980 2.242E-25 1.938E-03.08490.111  619.00480.75-.003147        2 0 0 1        0 1 1 0                    Q  8f     466653 6 5 3 1 1 1   153.0  153.0
 41 4141.617560 2.044E-25 1.938E-03.08610.112  612.28560.75-.003104        2 0 0 1        0 1 1 0                    Q  7f     466653 6 5 3 1 1 1   135.0  135.0
 41 4307.585080 2.173E-25 5.325E-01.06900.081 2114.23960.75-.004990        0 2 0 2        0 2 0 0                    P 47e     466653 6 5 3 1 1 1   837.0  855.0
 41 4307.673950 2.072E-25 8.715E-01.06900.081 2225.35390.75-.004990        1 0 0 2        1 0 0 0                    P 47e     466653 6 5 3 1 1 1   837.0  855.0
 41 4308.110230 2.343E-25 5.103E-01.06910.081 2085.46570.75-.004948        0 2 2 2        0 2 2 0                    P 46e     466653 6 5 3 1 1 1   819.0  837.0
 41 4308.126850 2.347E-25 5.106E-01.06910.081 2085.20860.75-.004948        0 2 2 2        0 2 2 0                    P 46f     466653 6 5 3 1 1 1   819.0  837.0
