271 2818.031772 2.194E-23 9.536E-01.07070.111  979.51341.05-.004000             V5         GROUND 36  7 0  G     36  7 0  G    23232210 9 6 3 4 1  1168.0 1168.0
271 2818.700643 1.201E-23 7.860E+00.07970.109 1490.54081.04-.004000             V5         GROUND 46  0 0 A4     47  0 0 A2    23232210 9 6 3 4 1   930.0  950.0
271 2818.706482 1.096E-23 7.828E+00.08060.115 1508.55771.21-.004000             V5         GROUND 46  3 0 A4     47  3 0 A2    23232210 9 6 3 4 1   930.0  950.0
271 2819.873933 1.843E-23 7.818E+00.07420.120 1498.54851.25-.004000             V5         GROUND 46  2 0  G     47  2 0  G    23232211 9 6 3 4 1  1488.0 1520.0
271 2821.317615 2.170E-22 1.769E+01.07110.111 1129.97391.08-.004000             V5         GROUND 40  7 0  G     39  7 0  G    23232210 9 6 3 4 1  1296.0 1264.0
271 2821.317615 5.423E-23 1.769E+01.07110.111 1129.97391.08-.004000             V5         GROUND 40  7 0 E2     39  7 0 E1    23232210 9 6 3 4 1   324.0  316.0
271 2821.486546 1.045E-22 9.112E+00.07070.111  819.61611.13-.004000             V5         GROUND 33  4 0 E2     34  4 0 E1    23232210 9 6 3 4 1   268.0  276.0
271 2821.486546 4.179E-22 9.112E+00.07070.111  819.61611.13-.004000             V5         GROUND 33  4 0  G     34  4 0  G    23232210 9 6 3 4 1  1072.0 1104.0
271 2821.574314 1.406E-23 8.496E+00.07110.111 1103.93631.22-.004000             V5         GROUND 38  6 0 E3     39  6 0 E3    23232210 9 6 3 4 1   154.0  158.0
271 2821.574314 4.216E-23 8.496E+00.07110.111 1103.93631.22-.004000             V5         GROUND 38  6 0 A3     39  6 0 A1    23232210 9 6 3 4 1   462.0  474.0
271 2821.574314 4.216E-23 8.496E+00.07110.111 1103.93631.22-.004000             V5         GROUND 38  6 0 E4     39  6 0 E4    23232210 9 6 3 4 1   462.0  474.0
271 2821.574314 7.026E-23 8.496E+00.07110.111 1103.93631.22-.004000             V5         GROUND 38  6 0 A4     39  6 0 A2    23232210 9 6 3 4 1   770.0  790.0
271 2821.767441 1.340E-23 7.744E+00.07320.114 1556.74211.19-.004000             V5         GROUND 45  8 0  G     46  8 0  G    23232210 9 6 3 4 1  1456.0 1488.0
