 11 4553.818240 1.235E-28 1.751E-01.03080.208 3639.53690.35-.013672          0 1 1          0 0 0 15  3 13       16  5 12      384233443331712211    93.0   99.0
 11 4553.992526 1.690E-29 3.165E-05.09920.456 1743.48630.72-.006375          0 4 0          0 1 0  3  1  3        2  2  0      4842634433287122 8     7.0    5.0
 11 4554.266507 4.196E-26 1.103E-01.02600.196 2358.29960.37-.008999          0 0 1          0 0 0 16  2 14       15  0 15      375320443311572246    99.0   93.0
 11 4554.352016 8.822E-29 5.424E-03.03050.235 2739.42770.40-.000276          0 3 0          0 0 0 13  4 10       14  3 11      3842334433297122 9    27.0   29.0
 11 4554.434387 3.013E-28 2.792E-06.06560.352 1059.83530.61-.014851          0 3 0          0 0 0  8  2  7        7  5  2      4642234433287122 8    51.0   45.0
 11 4554.447044 1.017E-28 2.761E-06.07180.333 1255.16660.57-.015992          1 1 0          0 0 0  7  0  7        8  5  4      4842434433287122 8    45.0   51.0
 11 4554.780067 1.337E-26 1.055E-01.01980.153 2358.30050.37-.014380          0 0 1          0 0 0 16  3 14       15  1 15      374323443331572211    33.0   31.0
 11 4554.879712 1.060E-28 2.747E-06.04250.352 1216.19450.61-.010734          0 1 1          0 0 0  6  0  6        7  6  1      484233443330712210    39.0   45.0
 11 4555.152163 1.230E-27 4.378E-03.09420.412 1875.46930.690.001620          0 4 0          0 1 0  3  2  2        4  1  3      4642234433257122 7     7.0    9.0
 11 4555.174479 1.520E-28 2.287E-04.02930.265 1960.20610.44-.005305          0 3 0          0 0 0 12  1 11       12  2 10      3842334433297122 9    25.0   25.0
 11 4555.295624 7.188E-28 9.349E-03.03590.265 2612.79910.44-.008194          0 3 0          0 0 0 11  6  5       12  7  6      3642234433297122 9    69.0   75.0
 11 4555.305061 4.361E-28 2.212E-04.02760.265 1962.50620.44-.010317          0 3 0          0 0 0 12  2 11       12  3 10      4442234433287122 8    75.0   75.0
 11 4555.871910 3.298E-24 7.200E-03.06900.353  446.69660.63-.005999          0 3 0          0 0 0  5  1  5        6  0  6      558521303311 32246    11.0   13.0
 11 4555.899008 3.299E-29 9.413E-05.09250.412 1922.90040.69-.005213          0 4 0          0 1 0  5  1  5        4  2  2      4842534433287122 8    11.0    9.0
 11 4556.098253 9.759E-29 2.868E-06.06490.298 1114.53120.51-.004140          1 0 0          0 0 0 10  7  3       10  0 10      4042334433287122 8    21.0   21.0
 11 4556.472123 1.075E-28 6.942E-06.06220.333 1255.91150.57-.014964          0 3 0          0 0 0  9  2  8        8  5  3      3842334433287122 8    19.0   17.0
 11 4556.555010 3.581E-24 2.011E-03.08900.433  300.36230.69-.000999          0 3 0          0 0 0  3  1  2        4  2  3      558521303311 32246    21.0   27.0
 11 4556.570764 3.645E-28 1.263E-03.06740.281 2321.90500.47-.020504          0 1 1          0 0 0 10  3  7       11  7  4      4642234433297122 9    63.0   69.0
 11 4556.619997 1.085E-27 1.086E-01.02410.221 3080.17770.37-.017772          0 1 1          0 0 0 14  1 13       15  3 12      4742234433297122 9    87.0   93.0
 11 4556.896489 2.446E-28 1.617E-04.05510.250 1806.67000.41-.000520          1 0 0          0 0 0 13  6  8       13  1 13      3842334433297122 8    27.0   27.0
 11 4557.346163 2.247E-29 1.205E-03.03770.235 2739.42770.400.010316          0 2 0          0 0 0 15  8  8       14  3 11      3842334433297122 9    31.0   29.0
 11 4557.373517 5.311E-28 2.599E-02.03160.235 2918.24370.40-.025272          1 1 0          0 0 0 13  2 11       14  5 10      3742234433297122 9    81.0   87.0
 11 4559.226729 1.156E-28 8.135E-05.09530.434 1819.33510.71-.006386          0 4 0          0 1 0  4  1  4        3  2  1      4842634433287122 8    27.0   21.0
 11 4559.252879 5.182E-28 5.413E-04.06810.298 2054.34480.51-.005690          1 1 0          0 0 0  9  4  5       10  7  4      4742234433297122 9    57.0   63.0
 11 4560.583058 4.579E-26 6.846E-03.04890.282 1631.38300.55-.003429          0 3 0          0 0 0  8  5  4        9  6  3      4644234433255722 7    51.0   57.0
 11 4560.601212 4.847E-29 3.778E-06.08030.352 1216.18970.61-.011613          1 1 0          0 0 0  6  1  5        7  6  2      4842434433297122 8    13.0   15.0
 11 4560.655132 2.997E-27 6.943E-05.06050.264 1327.10960.47-.001560          1 0 0          0 0 0 12  5  8       11  0 11      4745234433285722 8    75.0   69.0
 11 4560.999520 1.513E-26 6.783E-03.04660.347 1631.24530.55-.005329          0 3 0          0 0 0  8  5  3        9  6  4      4643234433295722 8    17.0   19.0
 11 4561.042892 2.513E-29 7.331E-05.03860.281 2321.90500.47-.010588          0 2 0          0 0 0 12 10  3       11  7  4      3842334433297122 9    75.0   69.0
 11 4561.419564 4.920E-27 2.788E-03.03460.265 1774.61530.44-.011580          0 0 1          0 0 0 13  5  8       12  1 11      474223443331712210    27.0   25.0
 11 4561.454265 3.405E-28 1.644E-05.05260.315 1216.23110.55-.009944          0 3 0          0 0 0 10  0 10        9  3  7      3642234433287122 8    21.0   19.0
 11 4561.519062 1.417E-28 2.089E-02.03730.371 2733.96260.63-.007205          0 4 0          0 1 0  5  5  1        6  6  0      3842334433297122 9    11.0   13.0
 11 4561.523599 4.263E-28 2.095E-02.03740.371 2733.96270.63-.005627          0 4 0          0 1 0  5  5  0        6  6  1      4642234433257122 7    33.0   39.0
 11 4562.272466 9.801E-28 3.471E-05.07580.333 1131.77550.57-.007840          0 0 1          0 0 0  9  8  1        8  4  4      474223443330712210    19.0   17.0
 11 4564.183416 1.325E-29 4.898E-04.06260.333 2764.69730.57-.011885          0 4 0          0 1 0  8  3  6        8  4  5      4842534433287122 7    51.0   51.0
 11 4564.189570 2.818E-29 4.228E-02.03590.315 3526.62790.55-.006851          0 4 0          0 1 0  8  6  3        9  7  2      3842434433287122 8    51.0   57.0
 11 4565.117240 3.554E-24 5.312E-03.08350.435  326.62550.67-.008099          0 3 0          0 0 0  4  0  4        5  1  5      556520303367662223     9.0   11.0
 11 4565.482810 5.038E-26 7.914E-03.05300.325 1437.96780.51-.008999          0 3 0          0 0 0  9  3  7       10  2  8      465521443311572246    19.0   21.0
 11 4565.812496 5.495E-28 7.658E-05.06920.333 1590.69010.57-.014309          0 1 1          0 0 0  7  3  5        8  7  2      4742234433287122 8    45.0   51.0
 11 4566.271304 1.656E-28 1.829E-02.04650.235 3084.83470.40-.035272          1 1 0          0 0 0 13  3 10       14  6  9      4842334433297122 9    81.0   87.0
 11 4566.276005 1.123E-27 1.635E-02.03210.250 2426.19530.41-.018421          1 1 0          0 0 0 12  1 11       13  4 10      3742234433297122 9    25.0   27.0
 11 4566.347318 1.045E-29 7.902E-03.01290.183 3319.44700.33-.011980          0 0 1          0 0 0 18  4 15       18  0 18      384233443331712211    37.0   37.0
 11 4566.476897 3.148E-29 7.935E-03.01100.183 3319.44580.33-.012380          0 0 1          0 0 0 18  3 15       18  1 18      484233443331712211   111.0  111.0
 11 4567.237464 1.462E-27 6.585E-05.04410.298 1446.12790.51-.012370          0 0 1          0 0 0 11  7  5       10  3  8      474223443330712210    69.0   63.0
 11 4567.400695 5.243E-27 2.408E-02.04350.506 2414.72200.410.007428          0 3 0          0 0 0 12  4  9       13  3 10      4745234433295722 9    75.0   81.0
 11 4567.430507 1.209E-27 4.332E-04.05380.766 1810.58770.55-.008847          1 1 0          0 0 0  8  4  5        9  7  2      4743234433285722 8    51.0   57.0
 11 4568.047560 3.742E-29 1.484E-01.03630.208 3623.76320.35-.003672          0 1 1          0 0 0 15  2 13       16  4 12      384233443331712211    31.0   33.0
 11 4568.067070 1.085E-26 6.015E-03.03820.206 1962.50620.44-.017449          1 1 0          0 0 0 11  0 11       12  3 10      5743233033285722 8    69.0   75.0
 11 4568.311803 2.597E-29 2.554E-07.08190.371 1045.05770.63-.007023          0 3 0          0 0 0  7  3  4        6  6  1      4842434433287122 8    45.0   39.0
 11 4568.689140 1.056E-25 1.096E-04.07500.399  552.91140.63-.006662          0 3 0          0 0 0  6  1  6        6  2  5      5345233033115722 7    39.0   39.0
 11 4569.397649 4.921E-28 2.232E-04.03410.281 1695.06770.47-.012787          0 3 0          0 0 0 11  2 10       11  3  9      3442234433297122 8    23.0   23.0
 11 4569.476924 1.472E-29 2.293E-05.10050.480 1634.96700.73-.002930          0 4 0          0 1 0  2  0  2        1  1  1      4842334433257122 7     5.0    3.0
 11 4569.769876 1.655E-27 2.450E-04.03920.281 1690.66360.47-.000744          0 3 0          0 0 0 11  1 10       11  2  9      3442234433287122 7    69.0   69.0
 11 4569.842074 3.751E-29 3.063E-04.06700.371 2398.38160.63-.008594          0 4 0          0 1 0  6  3  4        6  4  3      4842234433257122 7    39.0   39.0
 11 4569.880780 2.666E-24 1.961E-03.08100.414  285.41860.71-.004999          0 3 0          0 0 0  2  2  1        3  3  0      548621303311572246    15.0   21.0
 11 4570.041283 6.425E-28 3.464E-02.03590.235 2739.42770.40-.005580          0 0 1          0 0 0 15  7  8       14  3 11      374223443331712211    31.0   29.0
 11 4570.184656 1.235E-28 3.890E-04.07180.298 2054.36820.51-.015727          0 1 1          0 0 0  9  3  6       10  7  3      4842334433297122 9    19.0   21.0
 11 4570.237402 1.160E-27 8.082E-04.00750.250 2042.30980.41-.011870          0 0 1          0 0 0 13  7  7       13  1 12      474223443330712210    81.0   81.0
 11 4570.281871 3.456E-29 2.776E-02.06580.281 3441.03880.470.005002          0 4 0          0 1 0 10  4  7       11  3  8      4842434433297122 8    63.0   69.0
 11 4570.585010 3.117E-27 5.132E-03.03890.273 1960.20610.44-.010985          1 1 0          0 0 0 11  1 11       12  2 10      3743234433295722 9    23.0   25.0
 11 4570.898400 1.181E-24 1.775E-03.09400.427  206.30140.710.002000          0 3 0          0 0 0  2  1  1        3  2  2      558721303311572246     5.0    7.0
 11 4570.996120 9.163E-25 2.021E-03.07700.364  285.21930.71-.006999          0 3 0          0 0 0  2  2  0        3  3  1      548622303311572246     5.0    7.0
 11 4571.172562 1.431E-29 2.717E-06.05520.265 1774.75020.440.005716          0 2 0          0 0 0 13  7  6       12  2 11      3042334433297122 8    81.0   75.0
 11 4571.172896 1.465E-29 2.081E-04.07120.391 2251.69530.67-.005308          0 4 0          0 1 0  5  3  3        5  4  2      4842634433257122 7    11.0   11.0
 11 4571.270947 2.956E-29 4.147E-05.04400.265 1960.20610.440.006350          1 0 0          0 0 0 13  7  7       12  2 10      3842334433297122 9    27.0   25.0
 11 4571.339656 3.536E-27 4.010E-05.05880.080 1122.70830.57-.008430          0 0 1          0 0 0  9  8  2        8  4  5      474323443330572210    57.0   51.0
 11 4571.881124 3.441E-29 1.100E-04.07560.412 2129.59910.69-.002526          0 4 0          0 1 0  4  3  2        4  4  1      4842234433257122 7    27.0   27.0
 11 4572.250180 2.592E-24 5.621E-03.07070.367  704.21400.61-.000799          0 3 0          0 0 0  6  2  5        7  1  6      566521303367662223    39.0   45.0
 11 4572.264876 1.177E-29 1.129E-04.07470.412 2129.61840.69-.003937          0 4 0          0 1 0  4  3  1        4  4  0      4042634433257122 7     9.0    9.0
